"SECURITIES","ERROR CODE","NUM FLDS","OPT_EXPIRE_DT","OPT_STRIKE_PX","PX_BID","PX_MID","PX_ASK","OPT_PUT_CALL","DAYS_TO_MTY","TODAY_DT","OPT_DAYS_EXPIRE"
"SPX US 06/16/17 C2375 Index",0,9,"06/16/2017",2375.000000  ,28.900000  ,29.150000  ,29.400000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2400 Index",0,9,"06/16/2017",2400.000000  ,23.900000  ,24.150000  ,24.400000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2425 Index",0,9,"06/16/2017",2425.000000  ,19.400000  ,19.650000  ,19.900000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2450 Index",0,9,"06/16/2017",2450.000000  ,15.600000  ,15.850000  ,16.100000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2475 Index",0,9,"06/16/2017",2475.000000  ,12.300000  ,12.550000  ,12.800000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2500 Index",0,9,"06/16/2017",2500.000000  ,9.600000  ,9.850000  ,10.100000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2550 Index",0,9,"06/16/2017",2550.000000  ,5.400000  ,5.650000  ,5.900000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2600 Index",0,9,"06/16/2017",2600.000000  ,2.700000  ,2.950000  ,3.200000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2650 Index",0,9,"06/16/2017",2650.000000  ,1.150000  ,1.400000  ,1.650000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2700 Index",0,9,"06/16/2017",2700.000000  ,0.350000  ,0.600000  ,0.850000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2750 Index",0,9,"06/16/2017",2750.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2800 Index",0,9,"06/16/2017",2800.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2850 Index",0,9,"06/16/2017",2850.000000  ,0.150000  ,0.325000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2900 Index",0,9,"06/16/2017",2900.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C2950 Index",0,9,"06/16/2017",2950.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C3000 Index",0,9,"06/16/2017",3000.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C3100 Index",0,9,"06/16/2017",3100.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C3200 Index",0,9,"06/16/2017",3200.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C3300 Index",0,9,"06/16/2017",3300.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C3400 Index",0,9,"06/16/2017",3400.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 C3500 Index",0,9,"06/16/2017",3500.000000  ,"N.A.",0.500000  ,0.500000  ,"Call",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P300 Index",0,9,"06/16/2017",300.000000  ,"N.A.",0.500000  ,0.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P400 Index",0,9,"06/16/2017",400.000000  ,0.200000  ,0.450000  ,0.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P500 Index",0,9,"06/16/2017",500.000000  ,0.750000  ,1.000000  ,1.250000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P600 Index",0,9,"06/16/2017",600.000000  ,1.600000  ,1.850000  ,2.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P700 Index",0,9,"06/16/2017",700.000000  ,2.800000  ,3.050000  ,3.300000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P750 Index",0,9,"06/16/2017",750.000000  ,3.700000  ,3.950000  ,4.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P800 Index",0,9,"06/16/2017",800.000000  ,4.600000  ,4.850000  ,5.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P850 Index",0,9,"06/16/2017",850.000000  ,5.800000  ,6.050000  ,6.300000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P900 Index",0,9,"06/16/2017",900.000000  ,7.200000  ,7.450000  ,7.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P925 Index",0,9,"06/16/2017",925.000000  ,7.900000  ,8.150000  ,8.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P950 Index",0,9,"06/16/2017",950.000000  ,8.700000  ,8.950000  ,9.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P975 Index",0,9,"06/16/2017",975.000000  ,9.600000  ,9.850000  ,10.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1000 Index",0,9,"06/16/2017",1000.000000  ,10.600000  ,10.850000  ,11.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1025 Index",0,9,"06/16/2017",1025.000000  ,11.600000  ,11.850000  ,12.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1050 Index",0,9,"06/16/2017",1050.000000  ,12.700000  ,12.950000  ,13.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1075 Index",0,9,"06/16/2017",1075.000000  ,13.900000  ,14.150000  ,14.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1100 Index",0,9,"06/16/2017",1100.000000  ,15.100000  ,15.350000  ,15.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1125 Index",0,9,"06/16/2017",1125.000000  ,16.500000  ,16.750000  ,17.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1150 Index",0,9,"06/16/2017",1150.000000  ,17.900000  ,18.150000  ,18.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1175 Index",0,9,"06/16/2017",1175.000000  ,19.400000  ,19.650000  ,19.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1200 Index",0,9,"06/16/2017",1200.000000  ,21.100000  ,21.350000  ,21.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1225 Index",0,9,"06/16/2017",1225.000000  ,22.800000  ,23.050000  ,23.300000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1250 Index",0,9,"06/16/2017",1250.000000  ,24.700000  ,24.950000  ,25.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1275 Index",0,9,"06/16/2017",1275.000000  ,26.600000  ,26.850000  ,27.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1300 Index",0,9,"06/16/2017",1300.000000  ,28.700000  ,28.950000  ,29.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1325 Index",0,9,"06/16/2017",1325.000000  ,31.000000  ,31.250000  ,31.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1350 Index",0,9,"06/16/2017",1350.000000  ,33.300000  ,33.550000  ,33.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1375 Index",0,9,"06/16/2017",1375.000000  ,35.900000  ,36.150000  ,36.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1400 Index",0,9,"06/16/2017",1400.000000  ,38.500000  ,38.750000  ,39.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1425 Index",0,9,"06/16/2017",1425.000000  ,41.300000  ,41.550000  ,41.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1450 Index",0,9,"06/16/2017",1450.000000  ,44.300000  ,44.550000  ,44.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1475 Index",0,9,"06/16/2017",1475.000000  ,47.500000  ,47.750000  ,48.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1500 Index",0,9,"06/16/2017",1500.000000  ,50.900000  ,51.150000  ,51.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1525 Index",0,9,"06/16/2017",1525.000000  ,54.400000  ,54.650000  ,54.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1550 Index",0,9,"06/16/2017",1550.000000  ,58.200000  ,58.450000  ,58.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1575 Index",0,9,"06/16/2017",1575.000000  ,62.100000  ,62.350000  ,62.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1600 Index",0,9,"06/16/2017",1600.000000  ,66.300000  ,66.550000  ,66.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1625 Index",0,9,"06/16/2017",1625.000000  ,70.700000  ,70.950000  ,71.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1650 Index",0,9,"06/16/2017",1650.000000  ,75.400000  ,75.650000  ,75.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1675 Index",0,9,"06/16/2017",1675.000000  ,80.300000  ,80.550000  ,80.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1700 Index",0,9,"06/16/2017",1700.000000  ,85.500000  ,85.750000  ,86.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1725 Index",0,9,"06/16/2017",1725.000000  ,91.000000  ,91.250000  ,91.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1750 Index",0,9,"06/16/2017",1750.000000  ,96.700000  ,96.950000  ,97.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1775 Index",0,9,"06/16/2017",1775.000000  ,102.800000  ,103.050000  ,103.300000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1800 Index",0,9,"06/16/2017",1800.000000  ,109.200000  ,109.450000  ,109.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1825 Index",0,9,"06/16/2017",1825.000000  ,115.900000  ,116.150000  ,116.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1850 Index",0,9,"06/16/2017",1850.000000  ,123.000000  ,123.250000  ,123.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1875 Index",0,9,"06/16/2017",1875.000000  ,130.400000  ,130.650000  ,130.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1900 Index",0,9,"06/16/2017",1900.000000  ,138.200000  ,138.450000  ,138.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1925 Index",0,9,"06/16/2017",1925.000000  ,146.400000  ,146.650000  ,146.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1950 Index",0,9,"06/16/2017",1950.000000  ,155.000000  ,155.250000  ,155.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P1975 Index",0,9,"06/16/2017",1975.000000  ,164.100000  ,164.350000  ,164.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2000 Index",0,9,"06/16/2017",2000.000000  ,173.500000  ,173.750000  ,174.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2025 Index",0,9,"06/16/2017",2025.000000  ,183.500000  ,183.750000  ,184.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2050 Index",0,9,"06/16/2017",2050.000000  ,194.000000  ,194.250000  ,194.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2075 Index",0,9,"06/16/2017",2075.000000  ,205.000000  ,205.250000  ,205.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2100 Index",0,9,"06/16/2017",2100.000000  ,216.600000  ,216.850000  ,217.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2125 Index",0,9,"06/16/2017",2125.000000  ,228.700000  ,228.950000  ,229.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2150 Index",0,9,"06/16/2017",2150.000000  ,241.500000  ,241.750000  ,242.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2175 Index",0,9,"06/16/2017",2175.000000  ,254.900000  ,255.150000  ,255.400000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2200 Index",0,9,"06/16/2017",2200.000000  ,269.000000  ,269.250000  ,269.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2225 Index",0,9,"06/16/2017",2225.000000  ,283.700000  ,283.950000  ,284.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2250 Index",0,9,"06/16/2017",2250.000000  ,299.100000  ,299.350000  ,299.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2275 Index",0,9,"06/16/2017",2275.000000  ,315.300000  ,315.550000  ,315.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2300 Index",0,9,"06/16/2017",2300.000000  ,332.100000  ,332.350000  ,332.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2325 Index",0,9,"06/16/2017",2325.000000  ,349.600000  ,349.850000  ,350.100000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2350 Index",0,9,"06/16/2017",2350.000000  ,367.800000  ,368.050000  ,368.300000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2375 Index",0,9,"06/16/2017",2375.000000  ,386.700000  ,386.950000  ,387.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2400 Index",0,9,"06/16/2017",2400.000000  ,406.200000  ,406.450000  ,406.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2425 Index",0,9,"06/16/2017",2425.000000  ,426.300000  ,426.550000  ,426.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2450 Index",0,9,"06/16/2017",2450.000000  ,447.000000  ,447.250000  ,447.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2475 Index",0,9,"06/16/2017",2475.000000  ,468.300000  ,468.550000  ,468.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2500 Index",0,9,"06/16/2017",2500.000000  ,490.100000  ,490.350000  ,490.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2550 Index",0,9,"06/16/2017",2550.000000  ,535.100000  ,535.350000  ,535.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2600 Index",0,9,"06/16/2017",2600.000000  ,581.500000  ,581.750000  ,582.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2650 Index",0,9,"06/16/2017",2650.000000  ,629.100000  ,629.350000  ,629.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2700 Index",0,9,"06/16/2017",2700.000000  ,677.400000  ,677.650000  ,677.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2750 Index",0,9,"06/16/2017",2750.000000  ,726.100000  ,726.350000  ,726.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2800 Index",0,9,"06/16/2017",2800.000000  ,775.100000  ,775.350000  ,775.600000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2850 Index",0,9,"06/16/2017",2850.000000  ,824.200000  ,824.450000  ,824.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2900 Index",0,9,"06/16/2017",2900.000000  ,873.300000  ,873.550000  ,873.800000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P2950 Index",0,9,"06/16/2017",2950.000000  ,922.400000  ,922.650000  ,922.900000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P3000 Index",0,9,"06/16/2017",3000.000000  ,971.500000  ,971.750000  ,972.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P3100 Index",0,9,"06/16/2017",3100.000000  ,1069.700000  ,1069.950000  ,1070.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P3200 Index",0,9,"06/16/2017",3200.000000  ,1168.000000  ,1168.250000  ,1168.500000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P3300 Index",0,9,"06/16/2017",3300.000000  ,1266.200000  ,1266.450000  ,1266.700000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P3400 Index",0,9,"06/16/2017",3400.000000  ,1364.500000  ,1364.750000  ,1365.000000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 06/16/17 P3500 Index",0,9,"06/16/2017",3500.000000  ,1462.700000  ,1462.950000  ,1463.200000  ,"Put",532  ,"12/31/2015",533  ,
"SPX US 12/15/17 C100 Index",0,9,"12/15/2017",100.000000  ,1856.400000  ,1856.650000  ,1856.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C200 Index",0,9,"12/15/2017",200.000000  ,1759.100000  ,1759.350000  ,1759.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C300 Index",0,9,"12/15/2017",300.000000  ,1662.100000  ,1662.350000  ,1662.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C400 Index",0,9,"12/15/2017",400.000000  ,1565.400000  ,1565.650000  ,1565.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C500 Index",0,9,"12/15/2017",500.000000  ,1469.000000  ,1469.250000  ,1469.500000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C550 Index",0,9,"12/15/2017",550.000000  ,1421.000000  ,1421.250000  ,1421.500000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C600 Index",0,9,"12/15/2017",600.000000  ,1373.100000  ,1373.350000  ,1373.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C650 Index",0,9,"12/15/2017",650.000000  ,1325.400000  ,1325.650000  ,1325.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C700 Index",0,9,"12/15/2017",700.000000  ,1277.800000  ,1278.050000  ,1278.300000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C750 Index",0,9,"12/15/2017",750.000000  ,1230.500000  ,1230.750000  ,1231.000000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C800 Index",0,9,"12/15/2017",800.000000  ,1183.300000  ,1183.550000  ,1183.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C825 Index",0,9,"12/15/2017",825.000000  ,1159.800000  ,1160.050000  ,1160.300000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C850 Index",0,9,"12/15/2017",850.000000  ,1136.400000  ,1136.650000  ,1136.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C875 Index",0,9,"12/15/2017",875.000000  ,1113.000000  ,1113.250000  ,1113.500000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C900 Index",0,9,"12/15/2017",900.000000  ,1089.800000  ,1090.050000  ,1090.300000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C925 Index",0,9,"12/15/2017",925.000000  ,1066.500000  ,1066.750000  ,1067.000000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C950 Index",0,9,"12/15/2017",950.000000  ,1043.400000  ,1043.650000  ,1043.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C975 Index",0,9,"12/15/2017",975.000000  ,1020.400000  ,1020.650000  ,1020.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1000 Index",0,9,"12/15/2017",1000.000000  ,997.400000  ,997.650000  ,997.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1025 Index",0,9,"12/15/2017",1025.000000  ,974.500000  ,974.750000  ,975.000000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1050 Index",0,9,"12/15/2017",1050.000000  ,951.700000  ,951.950000  ,952.200000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1075 Index",0,9,"12/15/2017",1075.000000  ,929.000000  ,929.250000  ,929.500000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1100 Index",0,9,"12/15/2017",1100.000000  ,906.400000  ,906.650000  ,906.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1125 Index",0,9,"12/15/2017",1125.000000  ,883.900000  ,884.150000  ,884.400000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1150 Index",0,9,"12/15/2017",1150.000000  ,861.600000  ,861.850000  ,862.100000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1175 Index",0,9,"12/15/2017",1175.000000  ,839.300000  ,839.550000  ,839.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1200 Index",0,9,"12/15/2017",1200.000000  ,817.200000  ,817.450000  ,817.700000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1225 Index",0,9,"12/15/2017",1225.000000  ,795.200000  ,795.450000  ,795.700000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1250 Index",0,9,"12/15/2017",1250.000000  ,773.300000  ,773.550000  ,773.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1275 Index",0,9,"12/15/2017",1275.000000  ,751.600000  ,751.850000  ,752.100000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1300 Index",0,9,"12/15/2017",1300.000000  ,730.000000  ,730.250000  ,730.500000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1325 Index",0,9,"12/15/2017",1325.000000  ,708.500000  ,708.750000  ,709.000000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1350 Index",0,9,"12/15/2017",1350.000000  ,687.200000  ,687.450000  ,687.700000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1375 Index",0,9,"12/15/2017",1375.000000  ,666.100000  ,666.350000  ,666.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1400 Index",0,9,"12/15/2017",1400.000000  ,645.100000  ,645.350000  ,645.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1425 Index",0,9,"12/15/2017",1425.000000  ,624.300000  ,624.550000  ,624.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1450 Index",0,9,"12/15/2017",1450.000000  ,603.700000  ,603.950000  ,604.200000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1475 Index",0,9,"12/15/2017",1475.000000  ,583.300000  ,583.550000  ,583.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1500 Index",0,9,"12/15/2017",1500.000000  ,563.100000  ,563.350000  ,563.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1525 Index",0,9,"12/15/2017",1525.000000  ,543.100000  ,543.350000  ,543.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1550 Index",0,9,"12/15/2017",1550.000000  ,523.300000  ,523.550000  ,523.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1575 Index",0,9,"12/15/2017",1575.000000  ,503.700000  ,503.950000  ,504.200000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1600 Index",0,9,"12/15/2017",1600.000000  ,484.300000  ,484.550000  ,484.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1625 Index",0,9,"12/15/2017",1625.000000  ,465.200000  ,465.450000  ,465.700000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1650 Index",0,9,"12/15/2017",1650.000000  ,446.300000  ,446.550000  ,446.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1675 Index",0,9,"12/15/2017",1675.000000  ,427.700000  ,427.950000  ,428.200000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1700 Index",0,9,"12/15/2017",1700.000000  ,409.300000  ,409.550000  ,409.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1725 Index",0,9,"12/15/2017",1725.000000  ,391.200000  ,391.450000  ,391.700000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1750 Index",0,9,"12/15/2017",1750.000000  ,373.400000  ,373.650000  ,373.900000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1775 Index",0,9,"12/15/2017",1775.000000  ,355.900000  ,356.150000  ,356.400000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1800 Index",0,9,"12/15/2017",1800.000000  ,338.700000  ,338.950000  ,339.200000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1825 Index",0,9,"12/15/2017",1825.000000  ,321.800000  ,322.050000  ,322.300000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1850 Index",0,9,"12/15/2017",1850.000000  ,305.100000  ,305.350000  ,305.600000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1875 Index",0,9,"12/15/2017",1875.000000  ,288.800000  ,289.050000  ,289.300000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1900 Index",0,9,"12/15/2017",1900.000000  ,272.900000  ,273.150000  ,273.400000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1925 Index",0,9,"12/15/2017",1925.000000  ,257.300000  ,257.550000  ,257.800000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1950 Index",0,9,"12/15/2017",1950.000000  ,242.000000  ,242.250000  ,242.500000  ,"Call",714  ,"12/31/2015",715  ,
"SPX US 12/15/17 C1975 Index",0,9,"12/15/2017",1975.000000  ,227.100000  ,227.350000  ,227.600000  ,"Call",714  ,"12/31/2015",715  ,
